# units: x[m] radius[m] area_ratio[-] pressure[Pa] temperature[K] density[kg/m^3] velocity[m/s] mach[-] sound_speed[m/s] gamma_s[-] cp[J/(kg K)] molar_mass[kg/mol] supersonic[-]
x,radius,area_ratio,pressure,temperature,density,velocity,mach,sound_speed,gamma_s,cp,molar_mass,supersonic
0.4612371878,0.110275719,3.377981724,322312.6065,2357.931718,0.2148299339,3242.20107,2.42751406,1335.605476,1.188978179,4254.270054,0.01306721125,1
0.4653748823,0.1126147476,3.522800381,303543.6617,2336.030644,0.2042650558,3269.71518,2.458283396,1330.080651,1.190498519,4205.628041,0.01307030219,1
0.4695125769,0.1149419391,3.669902604,286365.4368,2314.782527,0.1945159164,3295.963192,2.488093,1324.694532,1.191971939,4160.241053,0.01307311028,1
0.4736502714,0.1172573664,3.819247214,270603.4665,2294.155122,0.1854983803,3321.040279,2.517008598,1319.439386,1.193398957,4117.848331,0.01307566336,1
0.4777879659,0.1195611012,3.970793588,256106.7225,2274.118839,0.1771391336,3345.031463,2.545088869,1314.308315,1.194780288,4078.212009,0.01307798632,1
0.4819256605,0.1218532147,4.124501651,242743.887,2254.646394,0.169374018,3368.013032,2.572386425,1309.295135,1.196116818,4041.114853,0.01308010145,1
0.486063355,0.1241337775,4.280331865,230400.3101,2235.712516,0.1621466626,3390.053707,2.598948619,1304.394278,1.197409571,4006.358271,0.01308202872,1
0.4902010496,0.1264028592,4.438245226,218975.5096,2217.293714,0.155407355,3411.215621,2.624818234,1299.600702,1.198659683,3973.760561,0.01308378605,1
0.4943387441,0.1286605289,4.598203249,208381.1037,2199.368069,0.1491121011,3431.555137,2.650034057,1294.909825,1.199868379,3943.155355,0.01308538956,1
0.4984764386,0.130906855,4.760167965,198539.0911,2181.91507,0.1432218406,3451.12355,2.674631364,1290.317461,1.201036953,3914.390227,0.01308685373,1
0.5026141332,0.133141905,4.924101911,189380.4132,2164.915472,0.1377017863,3469.967671,2.698642345,1285.819767,1.202166744,3887.325444,0.01308819158,1
0.5067518277,0.1353657462,5.089968122,180843.7455,2148.351172,0.1325208667,3488.130344,2.722096459,1281.413204,1.203259124,3861.832846,0.01308941485,1
0.5108895222,0.1375784447,5.257730125,172874.4767,2132.205104,0.127651253,3505.650875,2.745020741,1277.094494,1.20431548,3837.794826,0.01309053413,1
0.5150272168,0.1397800663,5.427351928,165423.8433,2116.461152,0.1230679554,3522.56541,2.767440072,1272.860593,1.205337202,3815.103418,0.01309155894,1
0.5191649113,0.1419706761,5.598798019,158448.192,2101.104068,0.1187484781,3538.907266,2.789377407,1268.708658,1.206325675,3793.65946,0.0130924979,1
0.5233026058,0.1441503384,5.77203335,151908.35,2086.119404,0.1146725229,3554.707218,2.810853983,1264.636029,1.207282267,3773.371838,0.01309335879,1
0.5274403004,0.1463191171,5.947023338,145769.083,2071.493453,0.110821733,3569.993744,2.831889489,1260.640204,1.208208322,3754.156798,0.01309414861,1
0.5315779949,0.1484770753,6.123733854,139998.63,2057.213195,0.1071794724,3584.793248,2.852502223,1256.718827,1.209105153,3735.93732,0.01309487374,1
0.5357156894,0.1506242755,6.302131217,134568.3001,2043.266246,0.1037306333,3599.130257,2.872709229,1252.869668,1.209974041,3718.642546,0.01309553991,1
0.539853384,0.1527607799,6.482182186,129452.124,2029.64082,0.100461469,3613.027589,2.892526414,1249.090612,1.210816227,3702.207262,0.01309615232,1
0.5439910785,0.1548866497,6.663853956,124626.5498,2016.325687,0.09735944817,3626.506507,2.911968657,1245.37965,1.211632911,3686.571416,0.01309671569,1
0.5481287731,0.1570019457,6.84711415,120070.1788,2003.310139,0.09441312648,3639.586853,2.931049899,1241.734866,1.212425252,3671.679692,0.01309723428,1
0.5522664676,0.1591067281,7.031930812,115763.5343,1990.583957,0.09161203452,3652.287174,2.949783228,1238.154431,1.213194361,3657.481111,0.01309771196,1
0.5564041621,0.1612010566,7.218272402,111688.858,1978.137386,0.08894657882,3664.624827,2.968180952,1234.636596,1.213941307,3643.928668,0.01309815225,1
0.5605418567,0.1632849903,7.40610779,107829.9322,1965.961102,0.0864079546,3676.616075,2.986254667,1231.179683,1.214667113,3630.979002,0.01309855833,1
0.5646795512,0.1653585876,7.595406249,104171.9229,1954.046193,0.08398806851,3688.27618,3.004015313,1227.782084,1.215372755,3618.592096,0.01309893311,1
0.5688172457,0.1674219066,7.786137449,100701.2403,1942.384134,0.08167947015,3699.619478,3.021473228,1224.44225,1.216059167,3606.730999,0.01309927921,1
0.5729549403,0.1694750047,7.978271453,97405.41694,1930.966765,0.07947529126,3710.659451,3.038638194,1221.158695,1.216727238,3595.361575,0.01309959903,1
0.5770926348,0.1715179389,8.171778709,94272.99817,1919.786274,0.07736919149,3721.408791,3.055519484,1217.929982,1.217377814,3584.45227,0.01309989476,1
0.5812303293,0.1735507654,8.366630045,91293.44564,1908.835177,0.0753553101,3731.879464,3.072125895,1214.754731,1.218011702,3573.973905,0.01310016837,1
0.5853680239,0.1755735401,8.562796665,88457.05109,1898.106301,0.07342822267,3742.082757,3.088465785,1211.631605,1.218629665,3563.899478,0.01310042168,1
0.5895057184,0.1775863185,8.760250143,85754.85947,1887.592769,0.07158290243,3752.029328,3.104547104,1208.559317,1.219232429,3554.203994,0.01310065633,1
0.5936434129,0.1795891553,8.958962416,83178.60021,1877.287985,0.06981468552,3761.729254,3.120377423,1205.536621,1.219820685,3544.864296,0.01310087383,1
0.5977811075,0.1815821049,9.15890578,80720.62571,1867.185619,0.06811923972,3771.192068,3.13596396,1202.562312,1.220395086,3535.858923,0.01310107556,1
0.601918802,0.1835652211,9.360052886,78373.85613,1857.279596,0.06649253638,3780.426798,3.151313602,1199.635224,1.22095625,3527.167972,0.01310126276,1
0.6060564966,0.1855385573,9.562376732,76131.72982,1847.564082,0.06493082503,3789.442,3.166432929,1196.754229,1.221504765,3518.772973,0.01310143659,1
0.6101941911,0.1875021664,9.765850663,73988.1587,1838.033471,0.06343061049,3798.245789,3.181328232,1193.918235,1.222041186,3510.65678,0.01310159809,1
0.6143318856,0.1894561007,9.97044836,71937.48804,1828.682379,0.06198863213,3806.84587,3.19600553,1191.126184,1.222566039,3502.803461,0.01310174823,1
