# units: chamber.pressure[Pa] propellants.mixture_ratio[-] chamber.eta_c_star[-] nozzle.throat_radius[m] nozzle.expansion_ratio[-] propellants.fuel_temperature[K] cooling.wall_thickness[m] cooling.wall_conductivity[W/(m K)] cooling.channel_height[m] cooling.bartz_multiplier[-] performance.thrust[N] performance.isp[s] performance.isp_vacuum[s] performance.mdot[kg/s] performance.exit_pressure[Pa] chamber.temperature[K] chamber.c_star[m/s] cooling.max_wall_temperature[K] cooling.max_heat_flux[W/m^2] cooling.pressure_drop[Pa] cooling.outlet_temperature[K] cooling_energy_residual[-] wall_limit_exceeded[-] coolant_boiling[-] separation_predicted[-] shock_in_nozzle[-] status[-]
chamber.pressure,propellants.mixture_ratio,chamber.eta_c_star,nozzle.throat_radius,nozzle.expansion_ratio,propellants.fuel_temperature,cooling.wall_thickness,cooling.wall_conductivity,cooling.channel_height,cooling.bartz_multiplier,performance.thrust,performance.isp,performance.isp_vacuum,performance.mdot,performance.exit_pressure,chamber.temperature,chamber.c_star,cooling.max_wall_temperature,cooling.max_heat_flux,cooling.pressure_drop,cooling.outlet_temperature,cooling_energy_residual,wall_limit_exceeded,coolant_boiling,separation_predicted,shock_in_nozzle,status
5478608.648,3.360429878,0.9445382926,0.0698598233,19.89105862,109.3012344,0.0005836872029,301.9481001,0.004986708489,0.8901058287,135345.3461,285.3923954,350.5519966,48.35932772,34039.58183,3519.278469,1736.980178,738.7993819,46220507.61,3001136.603,449.9026199,1.290171553e-09,0,0,1,0,ok
5346360.963,3.284200204,0.9501988743,0.06984314641,20.15939056,113.9893915,0.0006380540808,337.9251224,0.004874470723,0.9082545871,129656.7533,282.8536943,351.1438634,46.74257264,31841.45697,3507.340787,1752.84345,728.5870637,46375796.43,3151362.681,457.5220002,2.386916249e-09,0,0,1,0,ok
5449944.584,3.445176089,0.9587754891,0.06997567376,20.25292722,108.1073536,0.0006107475738,328.4273109,0.005117652969,1.041637653,132680.2643,283.4271826,350.8619147,47.73579422,34028.09279,3526.021308,1756.272834,821.8223365,50629547.26,3205142.755,511.3736703,8.888467196e-11,1,0,1,0,ok
5619164.258,3.450782216,0.9497498845,0.06976327055,20.1768602,108.666488,0.0006170268619,317.3568913,0.005008797962,0.9052812319,138521.8071,286.0513657,350.6018659,49.38026855,35280.61318,3530.573818,1739.890103,750.7106535,47242074.02,3096362.703,459.8633349,3.344931821e-11,0,0,1,0,ok
5341640.029,3.419047515,0.964610992,0.07015089783,19.89665613,111.0906455,0.0005501109207,331.4096756,0.004998388327,0.7350153611,129409.2503,282.6455974,350.720958,46.68769365,33861.23854,3521.628418,1768.839946,627.5802352,38945795.43,2136948.174,397.4681054,1.956417006e-10,0,0,1,0,ok
5625290.137,3.329295623,0.9656369203,0.07011824634,20.12155638,113.2808187,0.000595763617,306.9498639,0.005182820797,0.9313917189,136872.4683,285.7463075,351.4900881,48.84440197,34047.86017,3519.663189,1778.861332,768.4971766,47845934.97,2949826.161,463.2721455,1.098409612e-11,0,0,1,0,ok
5497527.772,3.345372644,0.9695314951,0.06980951652,20.03528176,108.5817829,0.0005835640633,321.6016528,0.00500493582,0.972657445,131462.2606,284.1606276,351.3427945,47.17550057,33662.53481,3518.00757,1784.144593,776.6342156,48628390.12,3187868.357,482.7626526,8.781808653e-10,0,0,1,0,ok
5565770.409,3.476525079,0.9626578259,0.06976132961,19.86666271,112.5539144,0.0005894640812,332.9753353,0.005082884068,0.8188996135,135215.7405,285.4057584,350.367309,48.31075716,35946.27197,3531.452417,1761.411449,683.8604436,43406794.5,2491551.526,430.0073577,9.909370546e-09,0,0,1,0,ok
5551828.581,3.454532374,0.9465883882,0.07020662838,20.08526193,109.7228782,0.00057833863,306.3605362,0.004902144476,0.9004989864,138875.1732,285.5715184,350.3738297,49.5894221,35118.79562,3529.34268,1733.616802,744.6299821,46732910.14,3217639.58,457.4101326,2.376175591e-09,0,0,1,0,ok
5517613.205,3.408351459,0.9714567977,0.06988353408,20.01856987,111.0247257,0.0006367797751,320.4982985,0.004907426122,1.118859779,132392.4499,284.3242873,351.1586779,47.48195414,34543.49949,3525.017696,1782.880603,863.3638147,53282600.91,3891268.049,534.458482,4.544162023e-10,1,0,1,0,ok
5574347.244,3.363378567,0.972631099,0.07021892577,19.77104925,109.6311773,0.0006387233583,324.7992589,0.004971914621,1.108046077,135173.8635,285.5423579,351.0938196,48.27269102,34920.07963,3521.898831,1788.754519,855.5592087,53515177.94,3855860.018,525.8966049,5.457275202e-09,1,0,1,0,ok
5356227.11,3.434262178,0.9686503377,0.06990913294,19.67598395,108.1228652,0.0005750096516,337.9102053,0.005100325437,1.008083671,128620.3788,283.0687506,350.4366367,46.33372114,34603.43724,3522.887501,1774.922958,788.2537038,48806355.4,2927126.804,500.6503129,4.222234172e-09,0,0,1,0,ok
5883095.231,3.461748124,0.94551154,0.06993391596,20.07992992,112.483118,0.000638302812,317.7774868,0.004819179563,0.8000942863,148078.2462,289.3717222,350.4615919,52.1812523,37242.11432,3537.898551,1732.27544,685.0583224,45016287.66,3237947.955,415.8781413,3.01917651e-09,0,0,1,0,ok
5527864.451,3.476824061,0.9484127328,0.07002638584,20.15988119,111.2019733,0.0005817974575,327.3931933,0.005147415234,1.041833787,137154.0171,284.96396,350.3461229,49.0792502,35050.35319,3530.412514,1735.132975,823.4417372,51542856.01,3295185.33,509.9652814,3.025792059e-10,1,0,1,0,ok
5486020.59,3.246642777,0.9375733366,0.07004485513,20.1078292,112.3503641,0.0006209721415,334.5903075,0.005000127373,1.008853907,136508.7389,285.2101071,350.8229133,48.80618561,32329.29954,3504.858011,1732.546588,792.2238126,51478955.13,3671554.686,485.4985918,1.752317696e-10,0,0,1,0,ok
5503051.222,3.419532832,0.9575921097,0.07019333604,19.96457664,109.5604604,0.0006039490131,314.0392783,0.005035180607,1.165508833,135472.4458,284.8489407,350.687754,48.49709078,34699.44937,3525.460203,1756.424586,891.666094,55062352.52,3902122.762,546.8788729,1.598554028e-09,1,0,1,0,ok
5601204.434,3.413569588,0.9662608421,0.06989349018,19.91225421,111.2109345,0.0006337601358,328.875148,0.004879908594,1.001985852,135864.9816,285.7884508,350.9209149,48.47771983,35349.75067,3527.48294,1773.219783,796.4099098,50335865.65,3631434.112,494.0355592,3.115639112e-10,0,0,1,0,ok
5543771.318,3.375749543,0.9515939932,0.07001591985,20.0834754,108.6116731,0.0005774949056,304.3645535,0.005062106611,1.001950704,136647.2538,285.4378089,350.9028647,48.81673549,34180.42784,3522.332731,1748.960673,808.1399355,50235579.27,3369651.829,490.4612217,1.144272402e-09,1,0,1,0,ok
5545762.217,3.300783774,0.962650463,0.07004522847,19.74782867,112.0169588,0.0006142969784,323.2175683,0.004924477727,1.247801929,134905.0471,285.6798302,350.9920326,48.15350936,34071.46303,3514.079122,1775.171375,919.2756171,58632337.33,4643992.043,564.7423978,4.846931057e-09,1,0,1,0,ok
5361118.969,3.370219539,0.966585676,0.07007362679,19.98046547,113.0473902,0.0005877556581,301.5417102,0.00506730652,0.9061817609,129066.8998,282.7162639,351.1258863,46.55254297,33258.37391,3517.855051,1776.524084,747.4942576,45063757.98,2700933.722,460.0405036,3.920927677e-11,0,0,1,0,ok
5568446.798,3.46864826,0.969583697,0.06987056021,20.03104926,109.4065017,0.0006071313779,323.3109221,0.005099099219,1.120953514,134410.497,284.8013428,350.7593431,48.12497077,35497.04946,3530.676326,1774.605893,867.7730234,53562560.89,3533507.008,536.7602217,5.793537983e-11,1,0,1,0,ok
5463584.123,3.416916959,0.934265576,0.06994739386,19.96442047,110.3572733,0.0006211819325,318.4876099,0.00506875259,0.8748740329,137171.154,285.4420533,350.1446087,49.00316828,34431.47471,3524.371542,1713.745876,729.1749755,45780248.48,2837620.252,446.6591301,1.97347469e-11,0,0,1,0,ok
5522849.126,3.383151531,0.9705114404,0.070010787,20.31803374,112.1733073,0.0005868036923,280.4904094,0.00510353808,0.9964525861,132743.0975,283.8295202,351.6129745,47.69070131,33639.97024,3522.952331,1783.237803,820.7389942,48716334.64,3111320.26,490.505328,8.683524242e-10,1,0,1,0,ok
5443307.535,3.51005857,0.9578952274,0.06981202573,19.98206759,109.4297805,0.0006391165397,328.9722753,0.004981799903,0.7502736493,132536.0595,283.6726308,350.0241347,47.64265352,35263.30724,3530.078806,1749.352308,643.949152,39932958.47,2246495.185,404.7764527,4.289309543e-09,0,0,1,0,ok
5315686.806,3.425733681,0.9611347847,0.07020538938,20.01697761,114.8483311,0.0006156072664,289.2120979,0.005117421368,1.500402322,129283.6569,282.2147727,350.7702264,46.71358615,33521.21963,3521.922225,1762.004258,1056.103745,62675005.56,4394274.971,643.4244499,2.071414207e-10,1,0,1,0,ok
5613970.241,3.461772655,0.964948669,0.07014537151,19.92493711,113.543686,0.0006406348588,325.0298028,0.004914720141,0.9317337083,137660.3328,285.8347092,350.6336091,49.1103665,35950.83295,3531.739937,1767.033745,760.1653053,47671546.76,3261745.325,470.0349007,4.672124934e-11,0,0,1,0,ok
5529743.124,3.384837885,0.954035818,0.06979338211,20.00598973,110.7287215,0.0006410024327,295.6593471,0.004896967031,1.107714192,135088.4628,285.3278356,350.8488929,48.27846375,34375.25831,3523.121962,1752.789957,874.9937874,53378734.3,4042529.945,525.8012956,5.40551693e-09,1,0,1,0,ok
5416768.38,3.302573588,0.9642099812,0.07022039522,19.95397259,108.4513059,0.0005710433883,316.2815886,0.005116935829,0.7490271899,131271.8763,283.5287075,351.1755828,47.21217183,32874.87464,3510.870106,1777.30801,637.5086335,40011200.08,2177409.396,395.888659,6.061500968e-10,0,0,1,0,ok
5559872.38,3.391130829,0.963480232,0.07000546638,20.01118458,113.2703959,0.0005613361065,324.0196279,0.004999213398,0.9231222918,135305.1047,285.2691441,351.0870116,48.3658369,34621.31657,3524.713952,1769.863999,746.7996128,47431554.15,3096740.554,465.8861079,2.027541705e-09,0,0,1,0,ok
5661986.477,3.313441078,0.9493114888,0.07009995554,20.05253236,113.5639327,0.0006406645137,279.9363838,0.005016334219,1.171604468,140591.0273,287.0414748,351.0824954,49.94502974,34229.20459,3518.581047,1750.09615,924.1027902,56429164.55,4401770.144,536.1837047,1.197673313e-10,1,0,1,0,ok
5372874.072,3.461693363,0.9564903078,0.06987542812,19.69438582,108.2376629,0.0005818988951,343.7016945,0.004855660656,1.140815862,130984.9172,283.6947575,349.9908468,47.081393,34964.79755,3525.29908,1750.476135,851.5874909,53983842.91,3926440.343,545.3546012,7.986842865e-10,1,0,1,0,ok
5506566.986,3.40522906,0.9357624691,0.0699723517,20.07259482,113.9124288,0.0005991600931,281.4315468,0.005004393916,1.071450873,138170.5559,285.7329276,350.4274826,49.3099473,34327.02841,3524.789978,1717.70746,865.1773099,52429499.52,3776642.705,512.327898,2.594615971e-11,1,0,1,0,ok
5465707.992,3.415247274,0.951234173,0.06997208978,20.16862709,111.4066554,0.0005951016204,342.2709381,0.004846891442,0.9720793519,134305.0035,284.2731007,350.8059441,48.176556,33980.60157,3524.395482,1745.059491,766.7419973,49168941.32,3534871.604,486.2773874,8.310466877e-11,0,0,1,0,ok
5626461.303,3.446024895,0.9399164916,0.0700880813,20.05997692,114.4344398,0.000602547519,317.6785394,0.005105166236,1.031381223,141811.4096,286.8699815,350.3240083,50.40868787,35543.9229,3531.011251,1722.535409,826.7005795,52155435.33,3547997.121,501.5585883,4.489872343e-09,1,0,1,0,ok
5436613.044,3.364625499,0.9582986711,0.07002649367,19.95676507,113.1587821,0.0006432697156,328.9396738,0.004931628668,1.030349004,132444.9829,284.1297491,350.9583837,47.53331774,33698.495,3519.132859,1761.996046,810.1385879,50527112.51,3543349.077,502.7389704,2.66680869e-09,1,0,1,0,ok
5520097.902,3.394065038,0.9747321769,0.06978875447,20.16978792,110.768092,0.0005671260494,323.406284,0.004926941414,0.818531831,131367.6149,283.8987155,351.4780366,47.18502744,34063.96016,3523.76648,1790.042474,679.544078,42926868.39,2660265.036,429.6011543,4.292230204e-09,0,0,1,0,ok
5491303.504,3.37693483,0.9535562699,0.07015203634,19.87990371,112.8352178,0.0006074053701,314.7740648,0.005096579329,0.8945704165,135482.8577,285.1766759,350.7294356,48.44507922,34336.43264,3521.661169,1752.492686,739.6860335,46082622.77,2825996.138,452.7887496,4.451846727e-11,0,0,1,0,ok
5580535.627,3.385853771,0.9710085533,0.0699455254,19.99437947,113.3965772,0.0006452090944,320.9729934,0.004950621888,1.051854276,134466.5414,285.2261321,351.2756067,48.07333441,34722.1912,3524.717136,1784.191168,830.4286799,51563669.29,3661103.73,509.9169383,3.21791207e-10,1,0,1,0,ok
5416366.776,3.443839414,0.9603072168,0.06991914272,19.96306859,108.5225525,0.0005957187892,344.5186824,0.004765117308,1.138959007,131502.7488,283.5643764,350.5532712,47.2892564,34441.21204,3525.141747,1759.088311,850.5927586,54166727.8,4223489.629,545.0377949,6.878951466e-10,1,0,1,0,ok
5536637.355,3.325550905,0.9494214558,0.06981217334,19.99513522,108.4755301,0.000545623694,312.4559816,0.00483155868,0.9308515954,135791.1783,285.6412794,350.8945915,48.47634991,33752.44304,3516.604727,1748.752532,749.490429,48364197.73,3531913.971,464.1110278,2.675023641e-09,0,0,1,0,ok
5548221.622,3.341463948,0.9535602605,0.06987310107,20.06852287,113.235187,0.0005975280799,299.5213737,0.004985615733,0.9517015422,135721.308,285.4890067,351.0949648,48.47724956,33852.43026,3519.282658,1755.438983,780.4311167,48480834.38,3303842.842,471.3471708,9.795967295e-12,0,0,1,0,ok
5470590.064,3.452629801,0.9349540313,0.07003991976,20.05437781,114.4708233,0.0005593058331,316.1516379,0.00483212595,1.018987455,137715.0122,285.2261201,350.0858247,49.23470215,34677.05702,3527.737696,1712.395231,804.8686731,51107787.2,3859939.734,500.6138187,4.584830488e-09,1,0,1,0,ok
5579110.453,3.330820111,0.9563266339,0.07015159756,20.09537734,113.8145167,0.0006325040958,331.6054151,0.004832386319,0.9185779895,137187.0384,285.678338,351.232763,48.96830757,33853.43644,3518.832103,1761.468452,742.2453027,47878270.7,3510118.525,460.0181103,4.312275369e-11,0,0,1,0,ok
5417892.233,3.46764712,0.9752845509,0.06970091352,20.11873888,113.0849805,0.0005416918803,337.982766,0.004865397937,1.148508369,128355.4755,282.4983582,350.975513,46.33165313,34372.05406,3527.322022,1784.758171,855.4181286,53749501.25,3845571.36,552.120731,4.216503368e-10,1,0,1,0,ok
5662753.742,3.346652627,0.9475682575,0.07001669491,19.76100138,109.9610923,0.0005945602001,338.9239968,0.004774628951,1.21894967,141070.6255,287.7008625,350.5910975,50.00054666,35278.61057,3522.174611,1744.239063,896.5306611,59658319.06,5385156.526,557.4142138,1.463227543e-09,1,0,1,0,ok
5454648.02,3.343428826,0.9520822034,0.07003136029,20.01596381,110.5241931,0.00066772118,301.389761,0.005039355307,1.036521815,133824.4322,284.4977449,350.9288589,47.96626533,33431.89312,3516.982064,1752.127972,836.0270634,50545669.4,3436152.951,500.3857051,4.141428834e-09,1,0,1,0,ok
5549018.052,3.373182467,0.9696564699,0.06986387307,19.88114423,112.4766953,0.0006496885999,302.3145324,0.004987752525,0.7311153814,133482.2888,285.1517103,351.1397935,47.73390764,34637.69638,3522.623412,1782.560744,640.1448263,39520782.87,2264102.512,390.4581204,8.740730856e-10,0,0,1,0,ok
5719103.062,3.355358828,0.9514272133,0.06998816368,20.04886244,111.921268,0.0005824394905,299.1988035,0.004988927424,1.124057624,141769.0071,287.6129179,351.0338337,50.26344301,35065.27737,3524.654767,1750.95409,880.7221498,55709073.71,4310765.532,526.3574783,6.288777101e-09,1,0,1,0,ok
5472868.002,3.48987955,0.941520733,0.0700885136,19.85196487,112.0786114,0.0006120598662,351.6569903,0.004798300459,0.8733095465,137223.8237,285.1743611,349.6869757,49.06800082,35539.82309,3529.957465,1721.314321,704.8230611,45867608.42,3179545.163,450.650142,2.054315262e-09,0,0,1,0,ok
5309599.5,3.534574897,0.9442897393,0.06995450339,20.08141638,110.5019139,0.0006056185333,355.2030905,0.004965755438,0.9448808781,131197.6788,282.2342111,349.5281091,47.40190769,34441.2173,3528.02633,1722.05561,748.0372955,47006877.53,2949437.082,482.290614,1.060956774e-09,0,0,1,0,ok
5489220.054,3.431707259,0.9497848352,0.07000925201,20.01273382,113.003885,0.0005721292905,315.79534,0.005026535062,1.181074184,135633.3599,284.9268267,350.5187855,48.54142296,34650.22798,3526.475126,1741.241005,895.5899982,55927220.88,4003650.715,552.9719704,4.122586684e-09,1,0,1,0,ok
5660337.331,3.38054617,0.9625932435,0.07017234758,20.15915816,110.6407459,0.0006010853049,311.854652,0.005130750604,1.03342425,138899.0163,286.1886309,351.2950929,49.49098727,34764.71217,3525.772062,1769.286163,828.1876403,51683736.78,3454115.773,500.8750298,4.728500125e-09,1,0,1,0,ok
5388997.588,3.42792274,0.9641747484,0.06990323,20.03097351,109.3640834,0.0006109997289,327.2239668,0.005007617267,1.161259843,129877.9743,282.9436553,350.8214122,46.80743801,33952.36871,3523.335528,1767.410693,878.724035,54007839.19,3687888.911,550.7114883,5.471699306e-09,1,0,1,0,ok
5429313.341,3.418471178,0.9638575471,0.06981572123,20.00998069,112.9314401,0.0006230764851,311.6361494,0.005001427245,1.24232097,130777.9553,283.5765567,350.8983064,47.02659588,34144.43826,3523.940775,1767.899995,929.6704626,56635465.31,4032290.894,573.2121142,2.615185676e-09,1,0,1,0,ok
5613444.73,3.427148243,0.9443268123,0.06974582222,19.9540121,110.8458328,0.0006324090304,306.2048671,0.004909963185,1.112561882,139296.7313,286.7689188,350.3787535,49.53226307,35484.89281,3528.862016,1731.918893,874.6239291,54658529.17,4216021.682,527.7064448,2.806884518e-09,1,0,1,0,ok
5420268.157,3.452901765,0.9382446396,0.06997530196,19.97235306,111.3323727,0.0005975940915,327.951508,0.005041996169,0.9889956233,135446.369,284.598221,350.0091167,48.53047148,34547.5224,3526.190373,1718.089159,789.696391,49503446.98,3225563.408,490.9671362,2.638528626e-09,0,0,1,0,ok
5554087.348,3.340479906,0.975762595,0.07001180472,20.00146494,110.5608092,0.0005562441662,317.5967402,0.005120762987,1.280448237,132919.0273,284.6658442,351.5031666,47.61361081,34017.76637,3519.009379,1796.279882,937.6817355,58837501.03,4121830.17,579.4753229,3.820276513e-09,1,0,1,0,ok
5539333.617,3.397641861,0.9524211104,0.07025230224,19.98835861,113.6506176,0.0005698445916,335.4788454,0.00511396533,0.9937855704,137517.7866,285.5589597,350.7670764,49.1068873,34623.92552,3524.867695,1748.985102,786.8565549,50238085.01,3252468.454,489.9546991,3.063288325e-09,0,0,1,0,ok
5450939.907,3.395342488,0.9662474435,0.07004563406,19.89779512,113.3541852,0.0005993212619,327.6492688,0.004938470392,0.9286795478,131906.7343,284.0371061,350.954912,47.35558582,34263.57078,3522.497385,1774.239302,747.8651084,46812724.81,3064817.669,469.4002929,9.107818997e-09,0,0,1,0,ok
5562133.095,3.381062597,0.9469280785,0.06997667531,20.25683638,111.3916809,0.0005986799773,316.9437329,0.004985484506,0.9155387264,137683.2715,285.5305436,351.0116652,49.17087415,33977.482,3523.598263,1740.162998,751.8852089,47645573.67,3214419.259,461.1982459,1.238085225e-09,0,0,1,0,ok
5558781.317,3.28732278,0.9543425459,0.07017150434,19.94232815,114.0350089,0.0006449006976,349.5948274,0.005049403961,0.8974375685,136857.4119,285.7912557,351.0659026,48.83134769,33566.03879,3512.787179,1760.971493,724.1452778,47244221.34,3055343.846,449.6118589,1.906944029e-09,0,0,1,0,ok
5535467.139,3.385639658,0.9597986956,0.06987016983,20.12626132,110.1370737,0.0005771317143,307.4808963,0.004892597761,1.240216515,134503.5112,284.8741487,351.1160226,48.14596609,34153.29272,3523.270954,1763.306635,925.0049327,57895225.84,4597143.763,569.4900324,4.989733572e-10,1,0,1,0,ok
5430658.02,3.356048895,0.9314263501,0.07003425122,19.92698798,111.7415602,0.0005824775943,326.2527015,0.004898191896,0.8524488209,136693.1239,285.3629557,350.3130894,48.84593176,33627.78719,3517.928581,1713.1481,699.9220624,45324373.37,3041323.328,436.327039,2.813979135e-11,0,0,1,0,ok
5459367.032,3.443539735,0.9565076243,0.06993640533,20.13152117,113.6042433,0.0006127192334,318.0425162,0.004983959193,1.003844973,133295.9283,283.9641111,350.7363996,47.86661902,34338.74345,3526.712922,1752.532276,803.2486259,49444533.8,3309083.59,497.3596462,1.564771013e-09,1,0,1,0,ok
5496016.252,3.344336681,0.9572446892,0.06993789333,20.06556287,111.6805244,0.000611781133,316.0573201,0.005020575854,1.011023938,133827.6726,284.6738193,351.1314001,47.93775832,33581.4848,3518.200046,1761.753943,806.5707565,50212157.87,3400076.913,493.8682771,2.728275998e-10,1,0,1,0,ok
5506744.054,3.391639178,0.9618304116,0.07003047863,20.16048918,108.847375,0.0006086488253,334.7697512,0.004836824299,0.951634457,133929.7609,284.333596,351.1514962,48.03173124,33973.91767,3523.012134,1766.406739,758.6864953,48270508.13,3461284.119,477.6921009,3.08738913e-09,0,0,1,0,ok
5700818.787,3.384593801,0.9666511226,0.07009994562,19.8298154,114.7367409,0.0005866307837,314.2261354,0.005141397449,1.050860537,139504.5809,287.1917079,351.0480367,49.53314422,35810.71836,3527.556598,1776.751024,834.7834193,52540707.91,3495757.421,505.7988544,2.357903222e-09,1,0,1,0,ok
5481264.367,3.403408059,0.9720351691,0.07009995393,19.94080058,113.467682,0.0005496529056,312.8552186,0.004945238066,0.8370411522,132099.0881,284.0454855,351.1161504,47.42324337,34443.85414,3523.970768,1784.328589,693.6656987,43365248.55,2683824.248,435.486123,4.782820128e-09,0,0,1,0,ok
5476416.024,3.333668571,0.9557805536,0.07025024185,20.10066333,111.6115311,0.0005196908444,310.1221203,0.00494062436,0.9229821333,134572.7885,284.4186035,351.1566162,48.24791789,33268.99789,3516.501201,1759.800255,744.5015751,47312265.93,3210773.902,462.742067,2.747438495e-11,0,0,1,0,ok
